alarm_time,alarm_end,duration_h
2022-12-19 02:50:00+00:00,2022-12-19 04:00:00+00:00,1.1666666666666667
2022-12-19 07:35:00+00:00,2022-12-19 10:15:00+00:00,2.6666666666666665
2023-01-04 13:40:00+00:00,2023-01-04 14:05:00+00:00,0.4166666666666667
2023-01-04 16:50:00+00:00,2023-01-05 12:20:00+00:00,19.5
2023-01-05 14:55:00+00:00,2023-01-05 15:40:00+00:00,0.75
2023-01-05 18:10:00+00:00,2023-01-05 20:10:00+00:00,2.0
2023-01-22 13:35:00+00:00,2023-01-22 13:55:00+00:00,0.3333333333333333
2023-01-28 10:45:00+00:00,2023-01-28 12:55:00+00:00,2.1666666666666665
2023-01-28 16:30:00+00:00,2023-01-28 20:15:00+00:00,3.75
2023-01-30 00:55:00+00:00,2023-01-30 10:20:00+00:00,9.416666666666666
2023-01-30 17:15:00+00:00,2023-01-30 21:50:00+00:00,4.583333333333333
2023-01-31 00:30:00+00:00,2023-01-31 03:05:00+00:00,2.5833333333333335
2023-01-31 16:00:00+00:00,2023-01-31 17:25:00+00:00,1.4166666666666667
2023-02-04 00:55:00+00:00,2023-02-04 01:55:00+00:00,1.0
2023-02-04 17:50:00+00:00,2023-02-04 23:55:00+00:00,6.083333333333333
2023-02-05 10:10:00+00:00,2023-02-05 13:50:00+00:00,3.6666666666666665
2023-02-09 17:50:00+00:00,2023-02-09 18:25:00+00:00,0.5833333333333334
2023-02-14 08:00:00+00:00,2023-02-14 08:35:00+00:00,0.5833333333333334
2023-02-14 17:45:00+00:00,2023-02-14 18:25:00+00:00,0.6666666666666666
2023-02-15 14:35:00+00:00,2023-02-15 14:40:00+00:00,0.08333333333333333
2023-02-15 17:40:00+00:00,2023-02-15 19:00:00+00:00,1.3333333333333333
2023-02-17 10:00:00+00:00,2023-02-17 20:15:00+00:00,10.25
2023-02-17 21:30:00+00:00,2023-02-18 03:20:00+00:00,5.833333333333333
2023-02-18 10:35:00+00:00,2023-02-18 13:45:00+00:00,3.1666666666666665
2023-02-18 15:05:00+00:00,2023-02-18 16:10:00+00:00,1.0833333333333333
2023-02-18 21:30:00+00:00,2023-02-18 23:25:00+00:00,1.9166666666666667
2023-02-19 02:05:00+00:00,2023-02-19 04:00:00+00:00,1.9166666666666667
2023-02-19 22:30:00+00:00,2023-02-19 22:45:00+00:00,0.25
2023-02-20 09:55:00+00:00,2023-02-20 10:35:00+00:00,0.6666666666666666
2023-02-20 19:45:00+00:00,2023-02-21 04:30:00+00:00,8.75
2023-02-22 21:00:00+00:00,2023-02-22 22:25:00+00:00,1.4166666666666667
2023-02-27 16:00:00+00:00,2023-02-27 16:40:00+00:00,0.6666666666666666
2023-02-28 11:30:00+00:00,2023-02-28 12:05:00+00:00,0.5833333333333334
2023-02-28 13:10:00+00:00,2023-02-28 13:25:00+00:00,0.25
2023-02-28 22:20:00+00:00,2023-02-28 22:55:00+00:00,0.5833333333333334
2023-03-01 05:45:00+00:00,2023-03-01 06:30:00+00:00,0.75
2023-03-01 13:00:00+00:00,2023-03-01 18:05:00+00:00,5.083333333333333
2023-03-03 05:45:00+00:00,2023-03-03 06:00:00+00:00,0.25
2023-03-03 18:55:00+00:00,2023-03-03 19:35:00+00:00,0.6666666666666666
2023-03-05 01:30:00+00:00,2023-03-05 02:10:00+00:00,0.6666666666666666
2023-03-05 09:35:00+00:00,2023-03-05 13:50:00+00:00,4.25
2023-03-05 16:05:00+00:00,2023-03-05 19:45:00+00:00,3.6666666666666665
2023-03-06 16:40:00+00:00,2023-03-06 21:30:00+00:00,4.833333333333333
2023-03-06 22:35:00+00:00,2023-03-06 23:55:00+00:00,1.3333333333333333
2023-03-08 09:35:00+00:00,2023-03-08 13:25:00+00:00,3.8333333333333335
2023-03-08 17:35:00+00:00,2023-03-08 18:40:00+00:00,1.0833333333333333
2023-03-15 00:35:00+00:00,2023-03-15 03:45:00+00:00,3.1666666666666665
2023-03-22 08:40:00+00:00,2023-03-22 11:45:00+00:00,3.0833333333333335
2023-03-23 05:50:00+00:00,2023-03-23 09:00:00+00:00,3.1666666666666665
2023-03-23 11:25:00+00:00,2023-03-23 15:10:00+00:00,3.75
2023-03-29 10:30:00+00:00,2023-03-29 10:55:00+00:00,0.4166666666666667
2023-03-29 18:30:00+00:00,2023-03-30 00:05:00+00:00,5.583333333333333
2023-03-31 20:25:00+00:00,2023-03-31 20:50:00+00:00,0.4166666666666667
2023-04-03 08:25:00+00:00,2023-04-03 10:55:00+00:00,2.5
2023-04-04 19:25:00+00:00,2023-04-04 21:35:00+00:00,2.1666666666666665
2023-04-09 16:00:00+00:00,2023-04-09 16:35:00+00:00,0.5833333333333334
2023-04-09 18:40:00+00:00,2023-04-09 19:10:00+00:00,0.5
2023-04-10 02:25:00+00:00,2023-04-10 02:45:00+00:00,0.3333333333333333
2023-04-11 16:05:00+00:00,2023-04-11 16:10:00+00:00,0.08333333333333333
2023-04-13 15:35:00+00:00,2023-04-13 16:25:00+00:00,0.8333333333333334
2023-04-17 15:55:00+00:00,2023-04-17 16:45:00+00:00,0.8333333333333334
2023-04-19 03:20:00+00:00,2023-04-19 03:25:00+00:00,0.08333333333333333
2023-04-19 09:00:00+00:00,2023-04-19 19:00:00+00:00,10.0
2023-04-20 23:40:00+00:00,2023-04-21 01:20:00+00:00,1.6666666666666667
2023-04-21 02:30:00+00:00,2023-04-21 21:20:00+00:00,18.833333333333332
2023-04-24 13:55:00+00:00,2023-04-24 14:15:00+00:00,0.3333333333333333
2023-04-25 10:15:00+00:00,2023-04-25 16:10:00+00:00,5.916666666666667
2023-04-26 19:20:00+00:00,2023-04-30 02:50:00+00:00,79.5
2023-05-01 06:30:00+00:00,2023-05-01 10:25:00+00:00,3.9166666666666665
2023-05-03 00:00:00+00:00,2023-05-03 00:15:00+00:00,0.25
2023-05-06 12:30:00+00:00,2023-05-06 12:40:00+00:00,0.16666666666666666
2023-05-10 15:20:00+00:00,2023-05-10 15:40:00+00:00,0.3333333333333333
2023-05-11 06:55:00+00:00,2023-05-11 09:30:00+00:00,2.5833333333333335
2023-05-11 10:40:00+00:00,2023-05-11 18:30:00+00:00,7.833333333333333
2023-05-13 03:45:00+00:00,2023-05-13 05:45:00+00:00,2.0
2023-05-13 06:55:00+00:00,2023-05-13 07:10:00+00:00,0.25
2023-05-13 17:40:00+00:00,2023-05-13 21:50:00+00:00,4.166666666666667
2023-05-14 06:50:00+00:00,2023-05-14 08:35:00+00:00,1.75
2023-05-17 07:55:00+00:00,2023-05-17 09:15:00+00:00,1.3333333333333333
2023-05-19 02:40:00+00:00,2023-05-19 02:55:00+00:00,0.25
2023-05-19 15:05:00+00:00,2023-05-19 17:30:00+00:00,2.4166666666666665
2023-05-19 19:45:00+00:00,2023-05-19 20:10:00+00:00,0.4166666666666667
2023-05-23 11:30:00+00:00,2023-05-23 12:20:00+00:00,0.8333333333333334
2023-05-25 05:40:00+00:00,2023-05-25 05:55:00+00:00,0.25
2023-05-25 19:40:00+00:00,2023-05-25 20:15:00+00:00,0.5833333333333334
2023-05-31 09:40:00+00:00,2023-05-31 10:40:00+00:00,1.0
2023-06-01 16:40:00+00:00,2023-06-01 17:50:00+00:00,1.1666666666666667
2023-06-04 18:00:00+00:00,2023-06-04 18:15:00+00:00,0.25
2023-06-07 09:40:00+00:00,2023-06-07 09:45:00+00:00,0.08333333333333333
2023-06-13 14:20:00+00:00,2023-06-13 14:25:00+00:00,0.08333333333333333
2023-06-13 21:10:00+00:00,2023-06-13 21:45:00+00:00,0.5833333333333334
2023-06-15 21:10:00+00:00,2023-06-15 22:40:00+00:00,1.5
2023-06-19 15:00:00+00:00,2023-06-19 15:15:00+00:00,0.25
2023-06-23 05:45:00+00:00,2023-06-23 06:00:00+00:00,0.25
2023-06-26 16:45:00+00:00,2023-06-26 17:25:00+00:00,0.6666666666666666
2023-07-01 10:10:00+00:00,2023-07-01 10:50:00+00:00,0.6666666666666666
2023-07-01 19:40:00+00:00,2023-07-01 20:15:00+00:00,0.5833333333333334
2023-07-02 15:50:00+00:00,2023-07-02 16:15:00+00:00,0.4166666666666667
2023-07-21 16:45:00+00:00,2023-07-21 17:55:00+00:00,1.1666666666666667
2023-07-23 14:45:00+00:00,2023-07-23 16:55:00+00:00,2.1666666666666665
2023-08-06 16:55:00+00:00,2023-08-06 17:05:00+00:00,0.16666666666666666
2023-08-16 16:40:00+00:00,2023-08-16 20:10:00+00:00,3.5
2023-08-20 13:05:00+00:00,2023-08-20 14:15:00+00:00,1.1666666666666667
2023-08-26 06:45:00+00:00,2023-08-26 09:40:00+00:00,2.9166666666666665
2023-09-02 09:50:00+00:00,2023-09-02 11:25:00+00:00,1.5833333333333333
2023-09-03 11:45:00+00:00,2023-09-03 12:35:00+00:00,0.8333333333333334
2023-09-10 03:55:00+00:00,2023-09-10 06:05:00+00:00,2.1666666666666665
2023-09-15 00:50:00+00:00,2023-09-15 01:15:00+00:00,0.4166666666666667
2023-09-15 09:00:00+00:00,2023-09-15 10:05:00+00:00,1.0833333333333333
2023-09-15 16:15:00+00:00,2023-09-15 18:05:00+00:00,1.8333333333333333
2023-10-09 14:35:00+00:00,2023-10-09 15:40:00+00:00,1.0833333333333333
2023-10-20 18:45:00+00:00,2023-10-20 20:20:00+00:00,1.5833333333333333
2023-11-01 05:20:00+00:00,2023-11-01 07:30:00+00:00,2.1666666666666665
2023-11-07 14:15:00+00:00,2023-11-07 15:40:00+00:00,1.4166666666666667
2023-11-19 13:35:00+00:00,2023-11-19 15:15:00+00:00,1.6666666666666667
2023-11-20 14:15:00+00:00,2023-11-23 11:40:00+00:00,69.41666666666667
2023-11-25 03:40:00+00:00,2023-11-25 08:10:00+00:00,4.5
2023-11-28 20:20:00+00:00,2023-11-28 23:20:00+00:00,3.0
2023-11-29 17:20:00+00:00,2023-11-30 11:15:00+00:00,17.916666666666668
2023-11-30 19:50:00+00:00,2023-11-30 21:00:00+00:00,1.1666666666666667
2023-12-01 12:05:00+00:00,2023-12-02 03:40:00+00:00,15.583333333333334
2023-12-02 20:30:00+00:00,2023-12-02 21:05:00+00:00,0.5833333333333334
2023-12-04 06:45:00+00:00,2023-12-04 07:45:00+00:00,1.0
2023-12-04 10:25:00+00:00,2023-12-04 11:20:00+00:00,0.9166666666666666
2023-12-05 18:10:00+00:00,2023-12-05 23:45:00+00:00,5.583333333333333
2023-12-11 15:15:00+00:00,2023-12-11 15:40:00+00:00,0.4166666666666667
2023-12-11 17:50:00+00:00,2023-12-11 19:10:00+00:00,1.3333333333333333
2023-12-13 02:00:00+00:00,2023-12-13 02:10:00+00:00,0.16666666666666666
2023-12-13 22:05:00+00:00,2023-12-14 03:55:00+00:00,5.833333333333333
2023-12-16 19:10:00+00:00,2023-12-16 20:20:00+00:00,1.1666666666666667
2023-12-18 14:00:00+00:00,2023-12-18 17:10:00+00:00,3.1666666666666665
2023-12-19 10:00:00+00:00,2023-12-19 11:35:00+00:00,1.5833333333333333
2023-12-19 21:45:00+00:00,2023-12-19 22:15:00+00:00,0.5
2023-12-20 01:15:00+00:00,2023-12-20 02:40:00+00:00,1.4166666666666667
2023-12-20 08:40:00+00:00,2023-12-20 10:40:00+00:00,2.0
2023-12-20 15:40:00+00:00,2023-12-21 09:55:00+00:00,18.25
